IntervalID,location_ID,street1,street2,street3,latitude,longitude,type,Date,Day,period_begin,period_end,Interval_Begin,NS,SN,EW,WE,Female,Sidewalk,Wrongway,Other_Var1,Other_Var2,Other_Var1_Count,Other_Var2_Count,Count_Method,Count_BikesOnSidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,pk_physicalenv_id,pk_countocc_id,createdatetime,username
19299,1606,San Gabriel,6th St,Route 66,34.1322912,-117.9086494,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,35,residentialCommercial,145,BikeSGV Azusa 2017,1564,2907,2017-07-19 14:55:00,wes@bikesgv.org
19300,1606,San Gabriel,6th St,Route 66,34.1322912,-117.9086494,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,1,2,0,0,0,2,1,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,principalArterial,35,residentialCommercial,145,BikeSGV Azusa 2017,1564,2907,2017-07-19 14:55:00,wes@bikesgv.org
19301,1606,San Gabriel,6th St,Route 66,34.1322912,-117.9086494,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,7,0,0,0,1,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,35,residentialCommercial,145,BikeSGV Azusa 2017,1564,2907,2017-07-19 14:55:00,wes@bikesgv.org
19302,1606,San Gabriel,6th St,Route 66,34.1322912,-117.9086494,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,35,residentialCommercial,145,BikeSGV Azusa 2017,1564,2907,2017-07-19 14:55:00,wes@bikesgv.org
19303,1606,San Gabriel,6th St,Route 66,34.1322912,-117.9086494,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,1,0,0,0,0,1,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,35,residentialCommercial,145,BikeSGV Azusa 2017,1564,2907,2017-07-19 14:55:00,wes@bikesgv.org
19304,1606,San Gabriel,6th St,Route 66,34.1322912,-117.9086494,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,35,residentialCommercial,145,BikeSGV Azusa 2017,1564,2907,2017-07-19 14:55:00,wes@bikesgv.org
19305,1606,San Gabriel,6th St,Route 66,34.1322912,-117.9086494,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,35,residentialCommercial,145,BikeSGV Azusa 2017,1564,2907,2017-07-19 14:55:00,wes@bikesgv.org
19306,1606,San Gabriel,6th St,Route 66,34.1322912,-117.9086494,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,2,0,0,0,0,1,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,35,residentialCommercial,145,BikeSGV Azusa 2017,1564,2907,2017-07-19 14:55:00,wes@bikesgv.org
20051,1628,Baseline Rd,Landeros Ave,Rodeo Ln,34.12155,-117.7603251,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,1,1,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,40,residential,126,BikeSGV La Verne,1608,3003,2017-08-14 14:30:00,wes@bikesgv.org
20052,1628,Baseline Rd,Landeros Ave,Rodeo Ln,34.12155,-117.7603251,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,5,2,1,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residential,126,BikeSGV La Verne,1608,3003,2017-08-14 14:30:00,wes@bikesgv.org
20053,1628,Baseline Rd,Landeros Ave,Rodeo Ln,34.12155,-117.7603251,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,3,0,1,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residential,126,BikeSGV La Verne,1608,3003,2017-08-14 14:30:00,wes@bikesgv.org
20054,1628,Baseline Rd,Landeros Ave,Rodeo Ln,34.12155,-117.7603251,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,4,2,1,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residential,126,BikeSGV La Verne,1608,3003,2017-08-14 14:30:00,wes@bikesgv.org
20055,1628,Baseline Rd,Landeros Ave,Rodeo Ln,34.12155,-117.7603251,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,6,3,1,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residential,126,BikeSGV La Verne,1608,3003,2017-08-14 14:30:00,wes@bikesgv.org
20056,1628,Baseline Rd,Landeros Ave,Rodeo Ln,34.12155,-117.7603251,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,10,1,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residential,126,BikeSGV La Verne,1608,3003,2017-08-14 14:30:00,wes@bikesgv.org
20057,1628,Baseline Rd,Landeros Ave,Rodeo Ln,34.12155,-117.7603251,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residential,126,BikeSGV La Verne,1608,3003,2017-08-14 14:30:00,wes@bikesgv.org
20058,1628,Baseline Rd,Landeros Ave,Rodeo Ln,34.12155,-117.7603251,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,3,1,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residential,126,BikeSGV La Verne,1608,3003,2017-08-14 14:30:00,wes@bikesgv.org
19411,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,1,2,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2921,2017-07-26 13:10:00,wes@bikesgv.org
19412,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2921,2017-07-26 13:10:00,wes@bikesgv.org
19413,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,1,1,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2921,2017-07-26 13:10:00,wes@bikesgv.org
19414,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,1,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2921,2017-07-26 13:10:00,wes@bikesgv.org
19415,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,1,0,1,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2921,2017-07-26 13:10:00,wes@bikesgv.org
19416,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,2,4,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2921,2017-07-26 13:10:00,wes@bikesgv.org
19417,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,1,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2921,2017-07-26 13:10:00,wes@bikesgv.org
19418,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,2,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2921,2017-07-26 13:10:00,wes@bikesgv.org
19395,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-06-2017,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,0,2,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2919,2017-07-26 12:50:00,wes@bikesgv.org
19396,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-06-2017,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2919,2017-07-26 12:50:00,wes@bikesgv.org
19397,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-06-2017,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2919,2017-07-26 12:50:00,wes@bikesgv.org
19398,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-06-2017,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2919,2017-07-26 12:50:00,wes@bikesgv.org
19399,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-06-2017,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,1,1,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2919,2017-07-26 12:50:00,wes@bikesgv.org
19400,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-06-2017,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2919,2017-07-26 12:50:00,wes@bikesgv.org
19401,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-06-2017,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2919,2017-07-26 12:50:00,wes@bikesgv.org
19402,1610,Foothill,Claremont,Mills,34.1071557,-117.7041596,midblock,07-06-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,0,1,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,neighborhoodRetail,147,BikeSGV Claremont 2017,1571,2919,2017-07-26 12:50:00,wes@bikesgv.org
20027,1611,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,148,BikeSGV Rowland Heights 2017,1607,3000,2017-08-14 14:10:00,wes@bikesgv.org
20028,1611,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,1,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,148,BikeSGV Rowland Heights 2017,1607,3000,2017-08-14 14:10:00,wes@bikesgv.org
20029,1611,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,148,BikeSGV Rowland Heights 2017,1607,3000,2017-08-14 14:10:00,wes@bikesgv.org
20030,1611,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,148,BikeSGV Rowland Heights 2017,1607,3000,2017-08-14 14:10:00,wes@bikesgv.org
20031,1611,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,148,BikeSGV Rowland Heights 2017,1607,3000,2017-08-14 14:10:00,wes@bikesgv.org
20032,1611,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,1,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,148,BikeSGV Rowland Heights 2017,1607,3000,2017-08-14 14:10:00,wes@bikesgv.org
20033,1611,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,148,BikeSGV Rowland Heights 2017,1607,3000,2017-08-14 14:10:00,wes@bikesgv.org
20034,1611,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,1,0,1,0,No Helmet,Child,1,1,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,148,BikeSGV Rowland Heights 2017,1607,3000,2017-08-14 14:10:00,wes@bikesgv.org
20099,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3009,2017-08-16 12:32:00,wes@bikesgv.org
20100,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3009,2017-08-16 12:32:00,wes@bikesgv.org
20101,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,1,0,0,1,0,No Helmet,Child,1,1,manual_in_house,Yes,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3009,2017-08-16 12:32:00,wes@bikesgv.org
20102,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3009,2017-08-16 12:32:00,wes@bikesgv.org
20103,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3009,2017-08-16 12:32:00,wes@bikesgv.org
20104,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3009,2017-08-16 12:32:00,wes@bikesgv.org
20105,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3009,2017-08-16 12:32:00,wes@bikesgv.org
20106,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,07-08-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3009,2017-08-16 12:32:00,wes@bikesgv.org
21399,1682,San Gabriel River Trail,Ramona Blvd,10 Frwy,34.0756257,-118.0016184,midblock,08-26-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,7,8,0,0,0,0,0,No helmet,Child,0,3,manual_in_house,,no,,bikepath,,trail,0,residential,151,BikeSGV San Gabriel River Trail,1689,3204,2018-01-10 13:03:00,wes@bikesgv.org
21400,1682,San Gabriel River Trail,Ramona Blvd,10 Frwy,34.0756257,-118.0016184,midblock,08-26-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,11,8,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,,no,,bikepath,,trail,0,residential,151,BikeSGV San Gabriel River Trail,1689,3204,2018-01-10 13:03:00,wes@bikesgv.org
21401,1682,San Gabriel River Trail,Ramona Blvd,10 Frwy,34.0756257,-118.0016184,midblock,08-26-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,7,9,0,0,0,0,0,No helmet,Child,6,0,manual_in_house,,no,,bikepath,,trail,0,residential,151,BikeSGV San Gabriel River Trail,1689,3204,2018-01-10 13:03:00,wes@bikesgv.org
21402,1682,San Gabriel River Trail,Ramona Blvd,10 Frwy,34.0756257,-118.0016184,midblock,08-26-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,6,7,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,,no,,bikepath,,trail,0,residential,151,BikeSGV San Gabriel River Trail,1689,3204,2018-01-10 13:03:00,wes@bikesgv.org
21403,1682,San Gabriel River Trail,Ramona Blvd,10 Frwy,34.0756257,-118.0016184,midblock,08-26-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,9,13,0,0,4,0,0,No helmet,Child,0,0,manual_in_house,,no,,bikepath,,trail,0,residential,151,BikeSGV San Gabriel River Trail,1689,3204,2018-01-10 13:03:00,wes@bikesgv.org
21404,1682,San Gabriel River Trail,Ramona Blvd,10 Frwy,34.0756257,-118.0016184,midblock,08-26-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,6,8,0,0,0,0,0,No helmet,Child,1,0,manual_in_house,,no,,bikepath,,trail,0,residential,151,BikeSGV San Gabriel River Trail,1689,3204,2018-01-10 13:03:00,wes@bikesgv.org
21405,1682,San Gabriel River Trail,Ramona Blvd,10 Frwy,34.0756257,-118.0016184,midblock,08-26-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,6,5,0,0,1,0,0,No helmet,Child,1,0,manual_in_house,,no,,bikepath,,trail,0,residential,151,BikeSGV San Gabriel River Trail,1689,3204,2018-01-10 13:03:00,wes@bikesgv.org
21406,1682,San Gabriel River Trail,Ramona Blvd,10 Frwy,34.0756257,-118.0016184,midblock,08-26-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,2,5,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,,no,,bikepath,,trail,0,residential,151,BikeSGV San Gabriel River Trail,1689,3204,2018-01-10 13:03:00,wes@bikesgv.org
20659,1648,Sunset Ave.,Nelson .,Prichard St.,34.0385379,-117.9707649,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,3,0,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,45,residentialCommercial,142,BikeSGV E. Pasadena,1647,3097,2017-12-20 12:59:00,wes@bikesgv.org
20660,1648,Sunset Ave.,Nelson .,Prichard St.,34.0385379,-117.9707649,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,45,residentialCommercial,142,BikeSGV E. Pasadena,1647,3097,2017-12-20 12:59:00,wes@bikesgv.org
20661,1648,Sunset Ave.,Nelson .,Prichard St.,34.0385379,-117.9707649,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,45,residentialCommercial,142,BikeSGV E. Pasadena,1647,3097,2017-12-20 12:59:00,wes@bikesgv.org
20662,1648,Sunset Ave.,Nelson .,Prichard St.,34.0385379,-117.9707649,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,2,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,45,residentialCommercial,142,BikeSGV E. Pasadena,1647,3097,2017-12-20 12:59:00,wes@bikesgv.org
20663,1648,Sunset Ave.,Nelson .,Prichard St.,34.0385379,-117.9707649,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,2,0,0,0,1,1,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,45,residentialCommercial,142,BikeSGV E. Pasadena,1647,3097,2017-12-20 12:59:00,wes@bikesgv.org
20664,1648,Sunset Ave.,Nelson .,Prichard St.,34.0385379,-117.9707649,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,1,0,0,1,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,45,residentialCommercial,142,BikeSGV E. Pasadena,1647,3097,2017-12-20 12:59:00,wes@bikesgv.org
20665,1648,Sunset Ave.,Nelson .,Prichard St.,34.0385379,-117.9707649,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,45,residentialCommercial,142,BikeSGV E. Pasadena,1647,3097,2017-12-20 12:59:00,wes@bikesgv.org
20666,1648,Sunset Ave.,Nelson .,Prichard St.,34.0385379,-117.9707649,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,45,residentialCommercial,142,BikeSGV E. Pasadena,1647,3097,2017-12-20 12:59:00,wes@bikesgv.org
21269,1674,San Gabriel River Trail Duarte Connection,City of Hope Campus,San Gabriel River Trail,34.1278278,-117.9698181,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,1,0,0,0,1,0,0,No helmet,Child,1,0,manual_in_house,Yes,no,,bikepath,,trail,0,rural,151,BikeSGV San Gabriel River Trail,1676,3177,2018-01-09 11:12:00,wes@bikesgv.org
21270,1674,San Gabriel River Trail Duarte Connection,City of Hope Campus,San Gabriel River Trail,34.1278278,-117.9698181,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,2,1,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,bikepath,,trail,0,rural,151,BikeSGV San Gabriel River Trail,1676,3177,2018-01-09 11:12:00,wes@bikesgv.org
21271,1674,San Gabriel River Trail Duarte Connection,City of Hope Campus,San Gabriel River Trail,34.1278278,-117.9698181,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,1,1,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,bikepath,,trail,0,rural,151,BikeSGV San Gabriel River Trail,1676,3177,2018-01-09 11:12:00,wes@bikesgv.org
21272,1674,San Gabriel River Trail Duarte Connection,City of Hope Campus,San Gabriel River Trail,34.1278278,-117.9698181,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,4,3,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,bikepath,,trail,0,rural,151,BikeSGV San Gabriel River Trail,1676,3177,2018-01-09 11:12:00,wes@bikesgv.org
21273,1674,San Gabriel River Trail Duarte Connection,City of Hope Campus,San Gabriel River Trail,34.1278278,-117.9698181,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,1,1,0,0,0,0,0,No helmet,Child,1,0,manual_in_house,Yes,no,,bikepath,,trail,0,rural,151,BikeSGV San Gabriel River Trail,1676,3177,2018-01-09 11:12:00,wes@bikesgv.org
21274,1674,San Gabriel River Trail Duarte Connection,City of Hope Campus,San Gabriel River Trail,34.1278278,-117.9698181,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,2,1,0,0,0,0,0,No helmet,Child,1,0,manual_in_house,Yes,no,,bikepath,,trail,0,rural,151,BikeSGV San Gabriel River Trail,1676,3177,2018-01-09 11:12:00,wes@bikesgv.org
21275,1674,San Gabriel River Trail Duarte Connection,City of Hope Campus,San Gabriel River Trail,34.1278278,-117.9698181,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,1,0,0,0,0,0,No helmet,Child,1,0,manual_in_house,Yes,no,,bikepath,,trail,0,rural,151,BikeSGV San Gabriel River Trail,1676,3177,2018-01-09 11:12:00,wes@bikesgv.org
21276,1674,San Gabriel River Trail Duarte Connection,City of Hope Campus,San Gabriel River Trail,34.1278278,-117.9698181,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,1,0,0,0,0,0,No helmet,Child,1,0,manual_in_house,Yes,no,,bikepath,,trail,0,rural,151,BikeSGV San Gabriel River Trail,1676,3177,2018-01-09 11:12:00,wes@bikesgv.org
21776,1702,Rio Hondo River Trail,Rio Hondo River Trail,Metro Bus Station,34.0724687,-118.0461363,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,NO HELMET,CHILD,0,0,manual_in_house,Yes,no,,bikepath,,trail,0,,159,BikeSGV Rio Hondo River Trail,1736,3314,2018-01-12 10:48:00,wes@bikesgv.org
21777,1702,Rio Hondo River Trail,Rio Hondo River Trail,Metro Bus Station,34.0724687,-118.0461363,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,1,0,0,0,0,NO HELMET,CHILD,0,0,manual_in_house,Yes,no,,bikepath,,trail,0,,159,BikeSGV Rio Hondo River Trail,1736,3314,2018-01-12 10:48:00,wes@bikesgv.org
21778,1702,Rio Hondo River Trail,Rio Hondo River Trail,Metro Bus Station,34.0724687,-118.0461363,midblock,09-05-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,2,0,0,0,0,NO HELMET,CHILD,0,0,manual_in_house,Yes,no,,bikepath,,trail,0,,159,BikeSGV Rio Hondo River Trail,1736,3314,2018-01-12 10:48:00,wes@bikesgv.org
