IntervalID,location_ID,street1,street2,street3,latitude,longitude,type,Date,Day,period_begin,period_end,Interval_Begin,NS,SN,EW,WE,SpecialNeeds,Skate,Child,Other_Var1,Other_Var2,Other_Var1_Count,Other_Var2_Count,Count_Method,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,pk_physicalenv_id,pk_countocc_id,createdatetime,username
16918,1558,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.8898641,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,3,2,0,0,0,,,0,0,manual_in_house,no,,none,,minorArterial,35,cbd,111,BikeSGV Covina,1509,2793,2017-04-28 11:16:00,wes@bikesgv.org
16959,1559,Main St.,1 st,2nd st,34.0583949,-117.7524546,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,3,2,0,0,0,0,2,,,0,0,manual_in_house,no,,none,,minorCollector,25,cbd,128,BikeSGV Pomona,1511,2799,2017-04-28 12:05:00,wes@bikesgv.org
16960,1559,Main St.,1 st,2nd st,34.0583949,-117.7524546,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,12,12,0,0,0,0,16,,,0,0,manual_in_house,no,,none,,minorCollector,25,cbd,128,BikeSGV Pomona,1511,2799,2017-04-28 12:05:00,wes@bikesgv.org
16961,1559,Main St.,1 st,2nd st,34.0583949,-117.7524546,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,7,8,0,0,0,3,4,,,0,0,manual_in_house,no,,none,,minorCollector,25,cbd,128,BikeSGV Pomona,1511,2799,2017-04-28 12:05:00,wes@bikesgv.org
16962,1559,Main St.,1 st,2nd st,34.0583949,-117.7524546,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,4,0,0,0,1,0,2,,,0,0,manual_in_house,no,,none,,minorCollector,25,cbd,128,BikeSGV Pomona,1511,2799,2017-04-28 12:05:00,wes@bikesgv.org
16963,1559,Main St.,1 st,2nd st,34.0583949,-117.7524546,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,3,11,0,0,0,0,1,,,0,0,manual_in_house,no,,none,,minorCollector,25,cbd,128,BikeSGV Pomona,1511,2799,2017-04-28 12:05:00,wes@bikesgv.org
16964,1559,Main St.,1 st,2nd st,34.0583949,-117.7524546,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,2,10,0,0,0,2,0,,,0,0,manual_in_house,no,,none,,minorCollector,25,cbd,128,BikeSGV Pomona,1511,2799,2017-04-28 12:05:00,wes@bikesgv.org
16965,1559,Main St.,1 st,2nd st,34.0583949,-117.7524546,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,2,1,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,minorCollector,25,cbd,128,BikeSGV Pomona,1511,2799,2017-04-28 12:05:00,wes@bikesgv.org
16966,1559,Main St.,1 st,2nd st,34.0583949,-117.7524546,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,3,9,0,0,0,0,2,,,0,0,manual_in_house,no,,none,,minorCollector,25,cbd,128,BikeSGV Pomona,1511,2799,2017-04-28 12:05:00,wes@bikesgv.org
18152,1624,Holt Ave,Clark Ave,Hershey St,34.0631686,-117.728169,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,2,4,0,0,0,Female,On the Street,0,0,manual_in_house,no,,none,,majorCollector,35,neighborhoodRetail,128,BikeSGV Pomona,1592,2971,2017-08-09 12:33:00,wes@bikesgv.org
18153,1624,Holt Ave,Clark Ave,Hershey St,34.0631686,-117.728169,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,2,4,0,0,1,Female,On the Street,0,0,manual_in_house,no,,none,,majorCollector,35,neighborhoodRetail,128,BikeSGV Pomona,1592,2971,2017-08-09 12:33:00,wes@bikesgv.org
18154,1624,Holt Ave,Clark Ave,Hershey St,34.0631686,-117.728169,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,2,3,0,0,1,Female,On the Street,0,0,manual_in_house,no,,none,,majorCollector,35,neighborhoodRetail,128,BikeSGV Pomona,1592,2971,2017-08-09 12:33:00,wes@bikesgv.org
18155,1624,Holt Ave,Clark Ave,Hershey St,34.0631686,-117.728169,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,3,0,0,0,1,Female,On the Street,0,0,manual_in_house,no,,none,,majorCollector,35,neighborhoodRetail,128,BikeSGV Pomona,1592,2971,2017-08-09 12:33:00,wes@bikesgv.org
18156,1624,Holt Ave,Clark Ave,Hershey St,34.0631686,-117.728169,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,0,3,0,0,1,Female,On the Street,0,0,manual_in_house,no,,none,,majorCollector,35,neighborhoodRetail,128,BikeSGV Pomona,1592,2971,2017-08-09 12:33:00,wes@bikesgv.org
18157,1624,Holt Ave,Clark Ave,Hershey St,34.0631686,-117.728169,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,5,3,0,0,3,Female,On the Street,0,0,manual_in_house,no,,none,,majorCollector,35,neighborhoodRetail,128,BikeSGV Pomona,1592,2971,2017-08-09 12:33:00,wes@bikesgv.org
18158,1624,Holt Ave,Clark Ave,Hershey St,34.0631686,-117.728169,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,2,5,0,0,0,Female,On the Street,0,0,manual_in_house,no,,none,,majorCollector,35,neighborhoodRetail,128,BikeSGV Pomona,1592,2971,2017-08-09 12:33:00,wes@bikesgv.org
18159,1624,Holt Ave,Clark Ave,Hershey St,34.0631686,-117.728169,midblock,02-09-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,2,1,0,0,0,Female,On the Street,0,0,manual_in_house,no,,none,,majorCollector,35,neighborhoodRetail,128,BikeSGV Pomona,1592,2971,2017-08-09 12:33:00,wes@bikesgv.org
17568,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,7:00 PM,9:00 PM,7:00 AM,0,0,3,8,0,0,5,No Helmet,Child,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1558,2894,2017-07-19 12:46:00,wes@bikesgv.org
17569,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,7:00 PM,9:00 PM,7:15 AM,0,0,2,3,0,0,0,No Helmet,Child,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1558,2894,2017-07-19 12:46:00,wes@bikesgv.org
17570,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,7:00 PM,9:00 PM,7:30 AM,0,0,0,1,0,0,0,No Helmet,Child,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1558,2894,2017-07-19 12:46:00,wes@bikesgv.org
17571,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,7:00 PM,9:00 PM,7:45 AM,0,0,0,1,0,0,0,No Helmet,Child,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1558,2894,2017-07-19 12:46:00,wes@bikesgv.org
17572,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,7:00 PM,9:00 PM,8:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1558,2894,2017-07-19 12:46:00,wes@bikesgv.org
17573,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,7:00 PM,9:00 PM,8:15 AM,0,0,1,3,0,0,0,No Helmet,Child,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1558,2894,2017-07-19 12:46:00,wes@bikesgv.org
17574,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,7:00 PM,9:00 PM,8:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1558,2894,2017-07-19 12:46:00,wes@bikesgv.org
17575,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,7:00 PM,9:00 PM,8:45 AM,0,0,2,3,0,0,0,No Helmet,Child,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1558,2894,2017-07-19 12:46:00,wes@bikesgv.org
17576,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,4,0,0,0,1,,,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1559,2896,2017-07-19 12:59:00,wes@bikesgv.org
17577,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,1,1,0,1,0,,,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1559,2896,2017-07-19 12:59:00,wes@bikesgv.org
17578,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,7,0,0,0,5,,,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1559,2896,2017-07-19 12:59:00,wes@bikesgv.org
17579,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,2,3,0,0,1,,,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1559,2896,2017-07-19 12:59:00,wes@bikesgv.org
17580,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,1,4,0,0,0,,,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1559,2896,2017-07-19 12:59:00,wes@bikesgv.org
17581,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,5,3,1,0,0,,,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1559,2896,2017-07-19 12:59:00,wes@bikesgv.org
17582,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,1,0,0,0,0,,,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1559,2896,2017-07-19 12:59:00,wes@bikesgv.org
17583,1603,Valley,7th,8th,34.0344022,-117.9742241,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,2,0,0,0,0,,,0,0,manual_in_house,no,,none,,minorArterial,40,neighborhoodRetail,141,BikeSGV La Puente,1559,2896,2017-07-19 12:59:00,wes@bikesgv.org
18440,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,6,0,0,0,6,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3007,2017-08-16 12:22:00,wes@bikesgv.org
18441,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,5,2,0,2,5,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3007,2017-08-16 12:22:00,wes@bikesgv.org
18442,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,5,3,0,2,3,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3007,2017-08-16 12:22:00,wes@bikesgv.org
18443,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,15,0,0,1,9,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3007,2017-08-16 12:22:00,wes@bikesgv.org
18444,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,4,2,0,1,3,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3007,2017-08-16 12:22:00,wes@bikesgv.org
18445,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3007,2017-08-16 12:22:00,wes@bikesgv.org
18446,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,2,0,0,0,2,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3007,2017-08-16 12:22:00,wes@bikesgv.org
18447,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,1,0,0,0,1,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3007,2017-08-16 12:22:00,wes@bikesgv.org
18448,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,2,2,0,0,1,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3008,2017-08-16 12:28:00,wes@bikesgv.org
18449,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,1,3,0,1,2,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3008,2017-08-16 12:28:00,wes@bikesgv.org
18450,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,1,2,0,0,0,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3008,2017-08-16 12:28:00,wes@bikesgv.org
18451,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,3,5,0,0,0,Female,On the Street,2,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3008,2017-08-16 12:28:00,wes@bikesgv.org
18452,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,0,2,0,0,0,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3008,2017-08-16 12:28:00,wes@bikesgv.org
18453,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,0,1,0,0,0,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3008,2017-08-16 12:28:00,wes@bikesgv.org
18454,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,1,1,0,2,1,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3008,2017-08-16 12:28:00,wes@bikesgv.org
18455,1630,Covina Blvd,Mangrove Ave,Darfield Ave,34.0996045,-117.8586173,midblock,02-14-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0,Female,On the Street,0,0,manual_in_house,no,,none,,minorArterial,25,,111,BikeSGV Covina,1611,3008,2017-08-16 12:28:00,wes@bikesgv.org
16815,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2779,2017-04-26 23:49:00,wes@bikesgv.org
16816,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,4:00 PM,6:00 PM,4:15 PM,5,4,0,0,0,0,3,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2779,2017-04-26 23:49:00,wes@bikesgv.org
16817,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,4:00 PM,6:00 PM,4:30 PM,3,0,0,0,0,0,1,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2779,2017-04-26 23:49:00,wes@bikesgv.org
16818,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,4:00 PM,6:00 PM,4:45 PM,0,1,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2779,2017-04-26 23:49:00,wes@bikesgv.org
16819,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,4:00 PM,6:00 PM,5:00 PM,4,3,0,0,0,0,2,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2779,2017-04-26 23:49:00,wes@bikesgv.org
16820,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,4:00 PM,6:00 PM,5:15 PM,1,1,0,0,0,0,1,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2779,2017-04-26 23:49:00,wes@bikesgv.org
16821,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,4:00 PM,6:00 PM,5:30 PM,3,10,0,0,0,0,3,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2779,2017-04-26 23:49:00,wes@bikesgv.org
16822,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,4:00 PM,6:00 PM,5:45 PM,6,6,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2779,2017-04-26 23:49:00,wes@bikesgv.org
16823,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,11:00 AM,1:00 PM,11:00 AM,2,4,0,0,1,0,3,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2780,2017-04-26 23:54:00,wes@bikesgv.org
16824,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,11:00 AM,1:00 PM,11:15 AM,2,0,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2780,2017-04-26 23:54:00,wes@bikesgv.org
16825,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,11:00 AM,1:00 PM,11:30 AM,3,6,0,0,1,0,4,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2780,2017-04-26 23:54:00,wes@bikesgv.org
16826,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2780,2017-04-26 23:54:00,wes@bikesgv.org
16827,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,11:00 AM,1:00 PM,12:00 PM,0,1,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2780,2017-04-26 23:54:00,wes@bikesgv.org
16828,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,11:00 AM,1:00 PM,12:15 PM,3,4,0,0,2,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2780,2017-04-26 23:54:00,wes@bikesgv.org
16829,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,11:00 AM,1:00 PM,12:30 PM,8,1,0,0,2,0,4,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2780,2017-04-26 23:54:00,wes@bikesgv.org
16830,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,11:00 AM,1:00 PM,12:45 PM,0,1,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2780,2017-04-26 23:54:00,wes@bikesgv.org
16831,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,7:00 AM,9:00 AM,7:00 AM,0,1,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2781,2017-04-26 23:57:00,wes@bikesgv.org
16832,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,7:00 AM,9:00 AM,7:15 AM,1,3,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2781,2017-04-26 23:57:00,wes@bikesgv.org
16833,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,7:00 AM,9:00 AM,7:30 AM,2,0,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2781,2017-04-26 23:57:00,wes@bikesgv.org
16834,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,7:00 AM,9:00 AM,7:45 AM,0,1,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2781,2017-04-26 23:57:00,wes@bikesgv.org
16835,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,7:00 AM,9:00 AM,8:00 AM,1,2,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2781,2017-04-26 23:57:00,wes@bikesgv.org
16836,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2781,2017-04-26 23:57:00,wes@bikesgv.org
16837,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,midblock,03-13-2017,Monday,7:00 AM,9:00 AM,8:30 AM,0,1,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2781,2017-04-26 23:57:00,wes@bikesgv.org
16838,1555,Baldwin Park Blvd,Ramona Blvd,Sterling Way,34.0849695,-117.9649043,,03-13-2017,Monday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorArterial,40,cbd,136,BikeSGV Baldwin Park 2017,1504,2781,2017-04-26 23:57:00,wes@bikesgv.org
17199,1570,E St,Arrow Hwy,First St,34.0978484,-117.7690065,midblock,03-14-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0,,,0,0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,30,residentialCommercial,126,BikeSGV La Verne,1524,2831,2017-06-06 14:10:00,wes@bikesgv.org
17200,1570,E St,Arrow Hwy,First St,34.0978484,-117.7690065,midblock,03-14-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,1,0,0,0,0,0,,,0,0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,30,residentialCommercial,126,BikeSGV La Verne,1524,2831,2017-06-06 14:10:00,wes@bikesgv.org
17201,1570,E St,Arrow Hwy,First St,34.0978484,-117.7690065,midblock,03-14-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,1,0,0,0,0,0,0,,,0,0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,30,residentialCommercial,126,BikeSGV La Verne,1524,2831,2017-06-06 14:10:00,wes@bikesgv.org
17202,1570,E St,Arrow Hwy,First St,34.0978484,-117.7690065,midblock,03-14-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,1,0,0,0,0,0,,,0,0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,30,residentialCommercial,126,BikeSGV La Verne,1524,2831,2017-06-06 14:10:00,wes@bikesgv.org
17203,1570,E St,Arrow Hwy,First St,34.0978484,-117.7690065,midblock,03-14-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,1,0,0,0,0,0,,,0,0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,30,residentialCommercial,126,BikeSGV La Verne,1524,2831,2017-06-06 14:10:00,wes@bikesgv.org
17204,1570,E St,Arrow Hwy,First St,34.0978484,-117.7690065,midblock,03-14-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,2,0,0,0,0,0,0,,,0,0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,30,residentialCommercial,126,BikeSGV La Verne,1524,2831,2017-06-06 14:10:00,wes@bikesgv.org
17205,1570,E St,Arrow Hwy,First St,34.0978484,-117.7690065,midblock,03-14-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,1,0,0,0,0,0,0,,,0,0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,30,residentialCommercial,126,BikeSGV La Verne,1524,2831,2017-06-06 14:10:00,wes@bikesgv.org
