intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,female,sidewalk,wrongway,other_var1,other_var2,other_var1_count,other_var2_count,count_method,count_bikesonsidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,createdatetime
18000.0,1536.0,Santa Anita Ave,Ramona,Valley (Mall),34.0742172,-118.0414492,12-20-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,1,1,0,0,0,2,0.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,117.0,BikeSGV El Monte 2016,2017-01-06 14:51:00
18001.0,1536.0,Santa Anita Ave,Ramona,Valley (Mall),34.0742172,-118.0414492,12-20-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,1,1,0,0,0,2,0.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,117.0,BikeSGV El Monte 2016,2017-01-06 14:51:00
18002.0,1536.0,Santa Anita Ave,Ramona,Valley (Mall),34.0742172,-118.0414492,12-20-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,1,0,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,117.0,BikeSGV El Monte 2016,2017-01-06 14:51:00
18003.0,1536.0,Santa Anita Ave,Ramona,Valley (Mall),34.0742172,-118.0414492,12-20-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,1,1,0,0,1,1,0.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,117.0,BikeSGV El Monte 2016,2017-01-06 14:51:00
18004.0,1536.0,Santa Anita Ave,Ramona,Valley (Mall),34.0742172,-118.0414492,12-20-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,1,0,0,0,1,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,117.0,BikeSGV El Monte 2016,2017-01-06 14:51:00
18037.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,12-20-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,1,3,0,3,1.0,No Helmet,Child,4,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:48:00
18038.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,12-20-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,0,1,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:48:00
18039.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,12-20-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,1,2,0,3,0.0,No Helmet,Child,3,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:48:00
18040.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,12-20-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,2,2,0,4,0.0,No Helmet,Child,4,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:48:00
18041.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,12-20-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,1,4,0,3,0.0,No Helmet,Child,4,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:48:00
18042.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,12-20-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,1,1,0,2,0.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:48:00
18043.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,12-20-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,2,2,1,2,0.0,No Helmet,Child,4,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:48:00
18044.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,12-20-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,1,1,0,1,0.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:48:00
18029.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,11:00 AM,1:00 PM,11:00 AM,0,0,0,4,0,0,1.0,No Helmet,Child,4,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:41:00
18030.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,11:00 AM,1:00 PM,11:15 AM,0,0,1,0,0,0,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:41:00
18031.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,11:00 AM,1:00 PM,11:30 AM,0,0,0,3,0,3,0.0,No Helmet,Child,3,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:41:00
18032.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:41:00
18033.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,11:00 AM,1:00 PM,12:00 PM,0,0,0,1,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:41:00
18034.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,11:00 AM,1:00 PM,12:15 PM,0,0,2,1,0,2,0.0,No Helmet,Child,3,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:41:00
18035.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,11:00 AM,1:00 PM,12:30 PM,0,0,0,2,0,1,0.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:41:00
18036.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,11:00 AM,1:00 PM,12:45 PM,0,0,1,1,2,2,0.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:41:00
18021.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,7:00 AM,9:00 AM,7:00 AM,0,0,3,1,0,2,2.0,No Helmet,Child,4,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:37:00
18022.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,7:00 AM,9:00 AM,7:15 AM,0,0,0,3,0,2,0.0,No Helmet,Child,3,2,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:37:00
18023.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,7:00 AM,9:00 AM,7:30 AM,0,0,2,3,1,5,0.0,No Helmet,Child,5,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:37:00
18024.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,7:00 AM,9:00 AM,7:45 AM,0,0,5,1,1,5,1.0,No Helmet,Child,6,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:37:00
18025.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,7:00 AM,9:00 AM,8:00 AM,0,0,3,1,0,2,1.0,No Helmet,Child,3,1,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:37:00
18026.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,7:00 AM,9:00 AM,8:15 AM,0,0,4,0,0,4,0.0,No Helmet,Child,4,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:37:00
18027.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,7:00 AM,9:00 AM,8:30 AM,0,0,1,0,0,0,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:37:00
18028.0,1537.0,Rush St,Merced Ave,Seaman Ave,34.0517594,-118.0516577,01-15-2017,Sunday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 15:37:00
18053.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-03-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,2,2,0,0,0,4,1.0,No Helmet,Child,4,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:12:00
18054.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-03-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:12:00
18055.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-03-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:12:00
18056.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-03-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,2,0,0,0,0,2,1.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:12:00
18057.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-03-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,1,2,0,0,0,3,1.0,No Helmet,Child,3,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:12:00
18058.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-03-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,0,2,0,0,0,1,1.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:12:00
18059.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-03-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,0,1,0,0,0,1,0.0,No Helmet,Child,0,1,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:12:00
18060.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-03-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:12:00
18045.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,2,0,0,0,0,2,0.0,No Helmet,Child,0,2,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:07:00
18046.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,1,1,0,0,0,2,1.0,No Helmet,Child,2,1,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:07:00
18047.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:07:00
18048.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,2,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:07:00
18049.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:07:00
18050.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:07:00
18051.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,1,0,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:07:00
18052.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:07:00
18061.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:16:00
18062.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:16:00
18063.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:16:00
18064.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:16:00
18065.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:16:00
18066.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:16:00
18067.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,1,0,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:16:00
18068.0,1538.0,Peck Ave,Michael Hunt Dr,Farndon St,34.0402916,-118.03669099999999,12-08-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,majorArterial,40.0,residentialCommercial,133.0,BikeSGV SEM,2017-01-06 16:16:00
18098.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-10-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 13:58:00
18099.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-10-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 13:58:00
18100.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-10-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 13:58:00
18101.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-10-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 13:58:00
18102.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-10-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 13:58:00
18103.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-10-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 13:58:00
18104.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-10-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 13:58:00
18105.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-10-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 13:58:00
18114.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:09:00
18115.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,1,0,0,0,0.0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:09:00
18116.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:09:00
18117.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,1,0,0,1,0.0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:09:00
18118.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,1,0,0,0,0.0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:09:00
18119.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:09:00
18120.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,0,1,1,0,0.0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:09:00
18121.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,0,2,0,0,1.0,No helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:09:00
18106.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,1,1,0,1,0.0,No helmet,Child,2,0,manual_in_house,Yes,yes,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:02:00
18107.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,2,0,1,0.0,No helmet,Child,2,1,manual_in_house,Yes,yes,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:02:00
18108.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,3,0,1,1,0.0,No helmet,Child,3,0,manual_in_house,Yes,yes,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:02:00
18109.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,0,2,0,2,0.0,No helmet,Child,2,0,manual_in_house,Yes,yes,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:02:00
18110.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,yes,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:02:00
18111.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,yes,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:02:00
18112.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,yes,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:02:00
18113.0,1543.0,Merced,Hayward,Remer,34.0484814,-118.0513492,12-22-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,1,0,0,0,1.0,No helmet,Child,1,0,manual_in_house,Yes,yes,,none,,minorArterial,35.0,residentialCommercial,133.0,BikeSGV SEM,2017-02-07 14:02:00
18122.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,12-03-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,1,1,0,0.0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,local,25.0,residential,133.0,BikeSGV SEM,2017-02-07 14:26:00
18123.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,12-03-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,25.0,residential,133.0,BikeSGV SEM,2017-02-07 14:26:00
18124.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,12-03-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,2,1,2,0,0.0,No helmet,Child,3,0,manual_in_house,Yes,no,,none,,local,25.0,residential,133.0,BikeSGV SEM,2017-02-07 14:26:00
18125.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,12-03-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,1,1,0,1.0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,25.0,residential,133.0,BikeSGV SEM,2017-02-07 14:26:00
18126.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,12-03-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,1,1,0,1,0.0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,local,25.0,residential,133.0,BikeSGV SEM,2017-02-07 14:26:00
