intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,female,sidewalk,wrongway,count_method,count_bikesonsidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,city,createdatetime,total_count,no_helmet,child
24405,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,11:00 AM,1:00 PM,12:15 AM,0,0,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:00:00,0,0,0
24406,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,11:00 AM,1:00 PM,12:30 AM,0,0,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:00:00,0,0,0
24407,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,11:00 AM,1:00 PM,12:45 AM,1,1,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:00:00,2,2,0
24408,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,2,0,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:07:00,2,2,0
24409,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,1,0,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:07:00,1,1,0
24410,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,1,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:07:00,1,1,0
24411,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,2,1,0,0,0,3,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:07:00,3,3,0
24412,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,2,0,0,0,0,0,1,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:07:00,2,2,0
24413,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,0,3,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:07:00,3,2,0
24414,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:07:00,0,0,0
24415,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 13:07:00,0,0,0
24392,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 12:51:00,0,0,0
24393,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 12:51:00,0,0,0
24394,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,7:00 AM,9:00 AM,7:30 AM,0,1,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 12:51:00,1,1,0
24395,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,7:00 AM,9:00 AM,7:45 AM,2,1,0,0,0,2,1,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 12:51:00,3,2,0
24396,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,7:00 AM,9:00 AM,8:00 AM,0,1,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 12:51:00,1,0,0
24397,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 12:51:00,0,0,0
24398,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 12:51:00,0,0,0
24399,1759,none,none,none,34.0737685,-117.9632432,04-06-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,1,0,0,0,0,1,0,manual_consultant,1,no,none,none,none,local,0,residential,131,Irwindale,2018-02-24 12:51:00,1,1,0
18354,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:06:00,0,0,0
18355,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,1,0,0,1,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:06:00,1,1,0
18356,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:06:00,0,0,0
18357,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:06:00,0,0,0
18358,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,0,1,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:06:00,1,1,0
18359,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:06:00,0,0,0
18360,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,0,1,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:06:00,1,1,0
18361,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:06:00,0,0,0
18370,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,11:00 AM,1:00 PM,11:00 AM,0,0,2,0,2,2,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:24:00,2,0,1
18371,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:24:00,0,0,0
18372,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:24:00,0,0,0
18373,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,11:00 AM,1:00 PM,11:45 AM,0,0,1,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:24:00,1,0,0
18374,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:24:00,0,0,0
18375,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:24:00,0,0,0
18376,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:24:00,0,0,0
18377,1551,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,principalArterial,35,cbd,135,Altadena,2017-04-21 13:24:00,0,0,0
18810,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-11-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:50:00,0,0,0
18811,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-11-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:50:00,0,0,0
18812,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-11-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,1,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:50:00,1,1,0
18813,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-11-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:50:00,0,0,0
18814,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:50:00,0,0,0
18815,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:50:00,0,0,0
18816,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:50:00,0,0,0
18817,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:50:00,0,0,0
18706,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,1,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:29:00,1,0,0
18707,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:29:00,0,0,0
18708,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,3,1,0,0,1,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:29:00,4,2,0
18709,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,2,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:29:00,2,0,0
18710,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:29:00,0,0,0
18711,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,3,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:29:00,3,2,0
18712,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,1,2,0,0,2,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:29:00,3,1,0
18713,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,1,3,0,0,1,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:29:00,4,1,0
18714,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,1,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:36:00,1,1,0
18715,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:36:00,0,0,0
18716,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,1,1,1,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:36:00,2,1,0
18717,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,1,1,0,1,1,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:36:00,2,2,0
18718,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,1,0,1,1,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:36:00,1,1,0
18719,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,1,2,0,0,1,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:36:00,3,1,0
18720,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,0,3,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:36:00,3,2,0
18721,1563,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,2,1,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,cbd,137,Duarte,2017-04-28 14:36:00,3,1,1
19851,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,11:00 AM,0,0,2,3,2,0,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,5,1,0
19852,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,11:15 AM,0,0,1,1,1,2,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,2,1,0
19853,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,11:30 AM,0,0,1,0,0,0,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,1,0,0
19854,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,11:45 AM,0,0,1,0,0,0,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,1,0,0
19855,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,12:00 PM,0,0,0,3,0,1,1,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,3,3,0
19856,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,12:15 PM,0,0,2,1,1,2,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,3,1,0
19857,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,0,0,0
19858,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,0,0,0
19859,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,11:00 AM,0,0,2,3,2,0,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,5,1,0
19860,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,11:15 AM,0,0,1,1,1,2,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,2,1,0
19861,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,11:30 AM,0,0,1,0,0,0,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,1,0,0
19862,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,11:45 AM,0,0,1,0,0,0,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,1,0,0
19863,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,12:00 PM,0,0,0,3,0,1,1,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,3,3,0
19864,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,12:15 PM,0,0,2,1,1,2,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,3,1,0
19865,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,0,0,0
19866,1571,W Foothill Blvd,S Vermont Ave,Glendora Ave,34.1359381,-117.8659281,04-11-2017,Tuesday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,majorCollector,40,neighborhoodRetail,139,Glendora,2017-08-11 12:37:00,0,0,0
20251,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-11-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,5,0,0,0,1,3,1,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 13:05:00,5,3,2
20252,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-11-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,4,0,0,0,0,2,1,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 13:05:00,4,1,3
20253,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-11-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,3,1,0,0,0,1,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 13:05:00,4,4,0
20254,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-11-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,2,0,0,0,2,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 13:05:00,2,1,2
20255,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-11-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,1,1,0,0,0,1,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 13:05:00,2,1,0
20256,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-11-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,1,2,0,0,0,0,1,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 13:05:00,3,1,1
20257,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-11-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,1,1,0,0,0,0,1,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 13:05:00,2,2,0
20258,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-11-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,1,1,0,0,0,2,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 13:05:00,2,2,1
18818,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-13-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,2,0,1,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:53:00,2,1,0
18819,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-13-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,2,0,0,1,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:53:00,2,1,0
18820,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-13-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,2,0,1,1,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:53:00,2,2,0
18821,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-13-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,0,1,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:53:00,1,1,0
18822,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-13-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:53:00,0,0,0
18823,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-13-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:53:00,0,0,0
18824,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-13-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:53:00,0,0,0
18825,1569,Washington Blvd,Allen Ave,Bellford Ave,34.1690354,-118.1115568,04-13-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,35,residentialCommercial,135,Altadena,2017-06-06 13:53:00,0,0,0
19595,1617,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,2,0,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,137,Duarte,2017-08-04 14:10:00,2,1,0
19596,1617,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,1,1,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,137,Duarte,2017-08-04 14:10:00,2,0,0
19597,1617,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,137,Duarte,2017-08-04 14:10:00,0,0,0
19598,1617,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,1,1,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,137,Duarte,2017-08-04 14:10:00,2,1,0
